day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;643600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;8884.0
2;643600;COCONUTS;7917;167;;;;;7918;58;7920;167;;;7917.5;-66775.5
2;643600;PINA_COLADAS;14870;32;14869;66;;;14872;32;14873;66;;;14871.0;-180202.5
2;643700;BANANAS;4804;30;;;;;4810;30;;;;;4807.0;2967.984375
2;643700;PEARLS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;8884.0
2;643700;COCONUTS;7918;168;;;;;7921;168;;;;;7919.5;-67091.5
2;643700;PINA_COLADAS;14871;108;;;;;14874;108;;;;;14872.5;-180750.0
2;643800;PINA_COLADAS;14876;93;;;;;14879;93;;;;;14877.5;-182188.5
2;643800;BANANAS;4804;22;;;;;4811;22;;;;;4807.5;2955.203125
2;643800;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;8886.0
2;643800;COCONUTS;7919;161;;;;;7922;161;;;;;7920.5;-67789.0
2;643900;BANANAS;4804;32;;;;;4810;2;4811;30;;;4807.0;2963.96875
2;643900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;8886.0
2;643900;COCONUTS;7918;174;;;;;7920;63;7921;111;;;7919.0;-66988.5
2;643900;PINA_COLADAS;14873;96;;;;;14876;96;;;;;14874.5;-181351.0
2;644000;BANANAS;4804;23;;;;;4811;23;;;;;4807.5;2957.25
2;644000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;8886.0
2;644000;COCONUTS;7919;79;7918;212;;;7921;212;;;;;7920.0;-67339.0
2;644000;PINA_COLADAS;14875;88;;;;;14878;88;;;;;14876.5;-181947.5
2;644100;BANANAS;4805;28;;;;;4811;28;;;;;4808.0;2950.109375
2;644100;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;8889.0
2;644100;COCONUTS;7920;52;7919;111;;;7922;163;;;;;7921.0;-68079.0
2;644100;PINA_COLADAS;14880;29;14879;72;;;14882;29;14883;72;;;14881.0;-183223.5
2;644200;PEARLS;10002;5;10000;2;9996;2;10004;2;10005;21;;;10003.0;8889.0
2;644200;BANANAS;4805;23;;;;;4811;23;;;;;4808.0;2949.1328125
2;644200;COCONUTS;7919;155;;;;;7921;47;7922;108;;;7920.0;-67656.0
2;644200;PINA_COLADAS;14880;91;;;;;14883;91;;;;;14881.5;-183288.0
2;644300;PEARLS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;8893.0
2;644300;BANANAS;4810;1;4805;2;4804;21;4811;23;;;;;4810.5;2951.609375
2;644300;COCONUTS;7920;152;;;;;7923;152;;;;;7921.5;-68373.5
2;644300;PINA_COLADAS;14881;88;;;;;14884;88;;;;;14882.5;-183739.0
2;644400;PEARLS;9995;23;;;;;10002;10;10005;23;;;9998.5;8893.0
2;644400;BANANAS;4805;23;;;;;4809;10;4811;23;;;4807.0;2950.265625
2;644400;COCONUTS;7920;180;;;;;7923;180;;;;;7921.5;-68593.5
2;644400;PINA_COLADAS;14882;78;;;;;14885;25;14886;53;;;14883.5;-184088.5
2;644500;PINA_COLADAS;14886;99;;;;;14889;35;14890;64;;;14887.5;-185285.0
2;644500;PEARLS;9996;1;9995;27;;;10002;10;10004;1;10005;27;9999.0;8893.0
2;644500;BANANAS;4804;28;;;;;4809;9;4811;28;;;4806.5;2959.71875
2;644500;COCONUTS;7923;69;7922;147;;;7925;216;;;;;7924.0;-69917.0
2;644600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;8893.0
2;644600;BANANAS;4804;23;;;;;4811;23;;;;;4807.5;2959.46875
2;644600;COCONUTS;7922;202;;;;;7925;202;;;;;7923.5;-69821.5
2;644600;PINA_COLADAS;14885;94;;;;;14888;94;;;;;14886.5;-184877.0
2;644700;PEARLS;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;8893.0
2;644700;BANANAS;4804;28;;;;;4811;28;;;;;4807.5;2956.0390625
2;644700;COCONUTS;7924;188;;;;;7926;40;7927;148;;;7925.0;-70671.5
2;644700;PINA_COLADAS;14888;21;14887;96;;;14890;96;;;;;14889.0;-185551.5
2;644800;PEARLS;10000;6;9996;1;9995;26;10004;1;10005;26;;;10002.0;8893.0
2;644800;BANANAS;4805;27;;;;;4811;27;;;;;4808.0;2948.015625
2;644800;COCONUTS;7925;49;7924;213;;;7927;213;;;;;7926.0;-70707.0
2;644800;PINA_COLADAS;14890;91;;;;;14893;91;;;;;14891.5;-186282.0
2;644900;PINA_COLADAS;14890;28;14889;52;;;14893;80;;;;;14891.5;-186265.5
2;644900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;8893.0
2;644900;BANANAS;4804;20;;;;;4811;20;;;;;4807.5;2960.359375
2;644900;COCONUTS;7925;64;7924;196;;;7927;196;;;;;7926.0;-70731.0
2;645000;BANANAS;4803;25;;;;;4809;2;4810;23;;;4806.0;2982.1796875
2;645000;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;8893.0
2;645000;COCONUTS;7923;172;;;;;7926;172;;;;;7924.5;-70100.5
2;645000;PINA_COLADAS;14889;90;;;;;14892;90;;;;;14890.5;-186052.0
2;645100;PEARLS;9996;1;9995;26;;;10002;10;10004;1;10005;26;9999.0;8893.0
2;645100;COCONUTS;7923;45;7922;145;;;7925;190;;;;;7924.0;-69904.5
2;645100;PINA_COLADAS;14885;89;;;;;14888;89;;;;;14886.5;-184898.5
2;645100;BANANAS;4803;26;;;;;4808;10;4809;1;4810;26;4805.5;2983.859375
2;645200;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;8895.0
2;645200;COCONUTS;7922;165;;;;;7923;47;7925;165;;;7922.5;-69588.0
2;645200;PINA_COLADAS;14884;98;;;;;14887;98;;;;;14885.5;-184505.5
2;645200;BANANAS;4803;23;;;;;4810;23;;;;;4806.5;2976.03125
2;645300;PINA_COLADAS;14886;95;;;;;14889;95;;;;;14887.5;-185097.5
2;645300;BANANAS;4804;6;4803;20;;;4810;21;;;;;4807.0;2975.734375
2;645300;PEARLS;9998;5;9996;1;9995;20;10004;1;10005;20;;;10001.0;8895.0
2;645300;COCONUTS;7924;74;7923;140;;;7926;214;;;;;7925.0;-70463.0
2;645400;BANANAS;4804;1;4803;24;;;4810;25;;;;;4807.0;2976.5625
2;645400;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;8895.0
2;645400;COCONUTS;7923;188;;;;;7925;65;7926;123;;;7924.0;-70068.0
2;645400;PINA_COLADAS;14886;33;14885;57;;;14888;33;14889;57;;;14887.0;-185055.0
2;645500;PEARLS;10002;2;9996;1;9995;29;10004;1;10005;29;;;10003.0;8895.0
2;645500;COCONUTS;7923;153;;;;;7926;153;;;;;7924.5;-70399.0
2;645500;PINA_COLADAS;14888;32;14887;56;;;14890;32;14891;56;;;14889.0;-185644.0
2;645500;BANANAS;4803;30;;;;;4809;30;;;;;4806.0;2989.6015625
2;645600;PEARLS;10002;4;9998;7;9996;1;10004;1;10005;27;;;10003.0;8897.0
2;645600;COCONUTS;7924;180;;;;;7927;180;;;;;7925.5;-70686.0
2;645600;PINA_COLADAS;14888;11;14886;89;;;14889;89;;;;;14888.5;-185130.0
2;645600;BANANAS;4804;7;4803;28;;;4809;1;4810;27;;;4806.5;2985.1875
2;645700;PINA_COLADAS;14886;100;;;;;14889;100;;;;;14887.5;-185127.5
2;645700;BANANAS;4803;25;;;;;4809;25;;;;;4806.0;2989.453125
2;645700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;8897.0
2;645700;COCONUTS;7924;213;;;;;7927;213;;;;;7925.5;-70848.5
2;645800;BANANAS;4802;22;;;;;4809;22;;;;;4805.5;3000.2890625
2;645800;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;8897.0
2;645800;COCONUTS;7925;274;;;;;7927;201;;;;;7926.0;-71145.0
2;645800;PINA_COLADAS;14889;99;;;;;14892;99;;;;;14890.5;-185996.0
2;645900;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;8897.0
2;645900;COCONUTS;7923;172;;;;;7926;172;;;;;7924.5;-70302.0
2;645900;PINA_COLADAS;14886;25;14885;68;;;14888;25;14889;68;;;14887.0;-185009.0
2;645900;BANANAS;4803;26;;;;;4809;26;;;;;4806.0;2988.6328125
2;646000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;8897.0
2;646000;COCONUTS;7924;68;7923;113;;;7926;181;;;;;7925.0;-70515.0
2;646000;PINA_COLADAS;14887;93;;;;;14890;93;;;;;14888.5;-185412.0
2;646000;BANANAS;4803;31;;;;;4810;31;;;;;4806.5;2982.328125
2;646100;PINA_COLADAS;14886;102;;;;;14889;102;;;;;14887.5;-185266.5
2;646100;BANANAS;4803;29;;;;;4810;29;;;;;4806.5;2978.953125
2;646100;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;8897.0
2;646100;COCONUTS;7924;155;;;;;7927;155;;;;;7925.5;-70839.0
2;646200;BANANAS;4808;1;4803;28;;;4809;2;4810;26;;;4808.5;2986.3984375
2;646200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;8897.0
2;646200;COCONUTS;7924;66;7923;117;;;7926;183;;;;;7925.0;-70494.0
2;646200;PINA_COLADAS;14884;81;;;;;14887;24;14888;57;;;14885.5;-184685.0
2;646300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;8900.0
2;646300;COCONUTS;7923;156;;;;;7926;156;;;;;7924.5;-70221.0
2;646300;PINA_COLADAS;14884;101;;;;;14887;101;;;;;14885.5;-184646.0
2;646300;BANANAS;4803;26;;;;;4810;26;;;;;4806.5;2986.171875
2;646400;PEARLS;9996;1;9995;29;;;10002;9;10004;1;10005;29;9999.0;8900.0
2;646400;COCONUTS;7923;46;7922;122;;;7925;168;;;;;7924.0;-69844.5
2;646400;PINA_COLADAS;14885;37;14884;51;;;14887;37;14888;51;;;14886.0;-184729.5
2;646400;BANANAS;4803;30;;;;;4808;9;4810;30;;;4805.5;2982.671875
2;646500;PINA_COLADAS;14886;77;;;;;14889;22;14890;55;;;14887.5;-185289.0
2;646500;PEARLS;9998;4;9996;2;9995;23;10004;2;10005;23;;;10001.0;8900.0
2;646500;BANANAS;4804;4;4803;25;;;4810;25;;;;;4807.0;2985.7890625
2;646500;COCONUTS;7924;73;7923;120;;;7926;193;;;;;7925.0;-70442.0
2;646600;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;8900.0
2;646600;BANANAS;4803;29;;;;;4809;1;4810;28;;;4806.0;2988.84375
2;646600;COCONUTS;7924;188;;;;;7927;188;;;;;7925.5;-71007.5
2;646600;PINA_COLADAS;14888;101;;;;;14891;37;14892;64;;;14889.5;-185888.0
2;646700;COCONUTS;7925;153;;;;;7928;153;;;;;7926.5;-71410.0
2;646700;PINA_COLADAS;14891;28;14890;73;;;14893;28;14894;73;;;14892.0;-186517.5
2;646700;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;8900.0
2;646700;BANANAS;4803;29;;;;;4809;2;4810;27;;;4806.0;2991.5390625
2;646800;COCONUTS;7925;190;;;;;7928;190;;;;;7926.5;-71421.5
2;646800;PINA_COLADAS;14890;78;;;;;14893;78;;;;;14891.5;-186354.5
2;646800;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;8900.0
2;646800;BANANAS;4804;28;;;;;4810;28;;;;;4807.0;2976.9921875
2;646900;PINA_COLADAS;14889;106;;;;;14892;106;;;;;14890.5;-186109.0
2;646900;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;8900.0
2;646900;BANANAS;4804;30;;;;;4810;30;;;;;4807.0;2977.1171875
2;646900;COCONUTS;7926;167;;;;;7928;67;7929;100;;;7927.0;-71784.5
2;647000;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;8900.0
2;647000;BANANAS;4804;26;;;;;4810;26;;;;;4807.0;2975.1640625
2;647000;COCONUTS;7926;164;;;;;7928;164;;;;;7927.0;-71746.0
2;647000;PINA_COLADAS;14888;85;;;;;14891;85;;;;;14889.5;-185835.5
2;647100;COCONUTS;7926;63;7925;114;;;7928;177;;;;;7927.0;-71701.5
2;647100;PINA_COLADAS;14888;98;;;;;14891;25;14892;73;;;14889.5;-185878.5
2;647100;PEARLS;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;8900.0
2;647100;BANANAS;4804;2;4803;20;;;4808;8;4810;22;;;4806.0;2981.5703125
2;647200;COCONUTS;7926;163;;;;;7929;163;;;;;7927.5;-71972.0
2;647200;PINA_COLADAS;14890;102;;;;;14893;102;;;;;14891.5;-186324.5
2;647200;BANANAS;4805;4;4804;22;;;4810;22;;;;;4807.5;2975.1484375
2;647200;PEARLS;9998;4;9996;1;9995;21;10004;1;10005;21;;;10001.0;8900.0
2;647300;PINA_COLADAS;14888;91;;;;;14889;23;14891;91;;;14888.5;-185806.5
2;647300;BANANAS;4805;3;4804;28;;;4811;28;;;;;4808.0;2967.234375
2;647300;PEARLS;10002;4;9998;3;9995;28;10005;28;;;;;10003.5;8900.0
2;647300;COCONUTS;7926;194;;;;;7929;194;;;;;7927.5;-72172.5
2;647400;BANANAS;4805;1;4804;24;;;4809;9;4811;26;;;4807.0;2958.2734375
2;647400;PEARLS;9996;2;9995;24;;;10002;9;10004;2;10005;24;9999.0;8902.0
2;647400;COCONUTS;7927;158;;;;;7928;52;7929;44;7930;114;7927.5;-72381.5
2;647400;PINA_COLADAS;14890;84;;;;;14893;84;;;;;14891.5;-186317.5
2;647500;COCONUTS;7926;164;;;;;7927;59;7928;48;7929;116;7926.5;-71778.5
2;647500;PINA_COLADAS;14888;82;;;;;14891;82;;;;;14889.5;-185731.5
2;647500;BANANAS;4804;24;;;;;4811;24;;;;;4807.5;2967.65625
2;647500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;8902.0
2;647600;COCONUTS;7925;163;;;;;7927;51;7928;112;;;7926.0;-71271.0
2;647600;PINA_COLADAS;14887;40;14886;55;;;14890;95;;;;;14888.5;-185363.0
2;647600;BANANAS;4807;1;4804;29;;;4809;2;4811;29;;;4808.0;2960.6640625
2;647600;PEARLS;9995;29;;;;;10002;2;10005;29;;;9998.5;8902.0
2;647700;PINA_COLADAS;14885;57;14884;60;;;14887;20;14888;60;;;14886.0;-184704.0
2;647700;BANANAS;4805;2;4804;28;;;4809;6;4811;30;;;4807.0;2961.1796875
2;647700;PEARLS;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;8902.0
2;647700;COCONUTS;7924;56;7923;146;;;7926;202;;;;;7925.0;-70439.0
2;647800;BANANAS;4809;1;4806;10;4805;27;4811;27;;;;;4810.0;2957.234375
2;647800;PEARLS;9998;10;9995;27;;;10005;27;;;;;10001.5;8902.0
2;647800;COCONUTS;7924;177;;;;;7927;177;;;;;7925.5;-70692.0
2;647800;PINA_COLADAS;14886;37;14885;76;;;14888;76;;;;;14887.0;-184915.0
2;647900;PINA_COLADAS;14883;95;;;;;14886;95;;;;;14884.5;-184273.5
2;647900;BANANAS;4805;28;;;;;4812;28;;;;;4808.5;2953.6171875
2;647900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;8902.0
2;647900;COCONUTS;7924;72;7923;107;;;7926;179;;;;;7925.0;-70435.0
2;648000;PINA_COLADAS;14881;97;;;;;14884;97;;;;;14882.5;-183742.0
2;648000;BANANAS;4805;25;;;;;4811;25;;;;;4808.0;2958.15625
2;648000;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;8902.0
2;648000;COCONUTS;7923;77;7922;127;;;7925;204;;;;;7924.0;-69888.0
2;648100;PINA_COLADAS;14881;85;;;;;14884;85;;;;;14882.5;-183795.0
2;648100;BANANAS;4805;21;;;;;4812;21;;;;;4808.5;2953.125
2;648100;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;8904.0
2;648100;COCONUTS;7922;168;;;;;7925;193;;;;;7923.5;-69692.0
2;648200;BANANAS;4810;12;4806;3;4805;21;4812;21;;;;;4811.0;2952.65625
2;648200;PEARLS;9998;3;9995;21;;;10005;21;;;;;10001.5;8904.0
2;648200;COCONUTS;7921;178;;;;;7924;178;;;;;7922.5;-68995.5
2;648200;PINA_COLADAS;14880;92;;;;;14881;28;14883;92;;;14880.5;-183565.25
2;648300;PINA_COLADAS;14880;39;14879;57;;;14882;39;14883;57;;;14881.0;-183535.5
2;648300;BANANAS;4810;1;4805;21;;;4812;21;;;;;4811.0;2947.90625
2;648300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;8904.0
2;648300;COCONUTS;7921;59;7920;120;;;7923;179;;;;;7922.0;-68725.0
2;648400;PINA_COLADAS;14878;86;;;;;14881;86;;;;;14879.5;-183185.5
2;648400;BANANAS;4805;22;;;;;4812;22;;;;;4808.5;2943.0078125
2;648400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;8904.0
2;648400;COCONUTS;7921;221;;;;;7923;221;;;;;7922.0;-68745.0
2;648500;PINA_COLADAS;14882;20;14881;65;;;14884;20;14885;65;;;14883.0;-183750.875
2;648500;BANANAS;4806;24;;;;;4813;24;;;;;4809.5;2930.96875
2;648500;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;8904.0
2;648500;COCONUTS;7922;187;;;;;7925;187;;;;;7923.5;-69433.25
2;648600;BANANAS;4811;1;4806;22;;;4812;22;;;;;4811.5;2936.484375
2;648600;PEARLS;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;8904.0
2;648600;COCONUTS;7922;209;;;;;7925;209;;;;;7923.5;-69429.75
2;648600;PINA_COLADAS;14883;93;;;;;14886;93;;;;;14884.5;-183927.875
2;648700;PEARLS;9995;26;;;;;9998;1;10005;26;;;9996.5;8906.0
2;648700;BANANAS;4805;26;;;;;4812;26;;;;;4808.5;2941.265625
2;648700;COCONUTS;7921;218;;;;;7924;218;;;;;7922.5;-69142.5
2;648700;PINA_COLADAS;14883;94;;;;;14886;24;14887;70;;;14884.5;-183968.75
2;648800;PINA_COLADAS;14885;57;14884;59;;;14887;33;14888;59;;;14886.0;-184098.5
2;648800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;8908.0
2;648800;BANANAS;4806;23;;;;;4807;4;4812;2;4813;21;4806.5;2931.703125
2;648800;COCONUTS;7921;58;7920;117;;;7923;175;;;;;7922.0;-68899.75
2;648900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;8908.0
2;648900;BANANAS;4806;26;;;;;4812;2;4813;24;;;4809.0;2932.25
2;648900;COCONUTS;7920;78;7919;141;;;7922;219;;;;;7921.0;-68545.0
2;648900;PINA_COLADAS;14885;84;;;;;14888;84;;;;;14886.5;-184189.625
2;649000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;8908.0
2;649000;BANANAS;4811;1;4805;26;;;4812;26;;;;;4811.5;2942.140625
2;649000;COCONUTS;7920;149;;;;;7923;149;;;;;7921.5;-68727.75
2;649000;PINA_COLADAS;14884;107;;;;;14887;107;;;;;14885.5;-184007.75
2;649100;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;8908.0
2;649100;BANANAS;4806;22;;;;;4812;22;;;;;4809.0;2937.65625
2;649100;COCONUTS;7920;45;7919;114;;;7922;159;;;;;7921.0;-68555.5
2;649100;PINA_COLADAS;14883;86;;;;;14886;86;;;;;14884.5;-183976.5
2;649200;PINA_COLADAS;14881;82;;;;;14884;82;;;;;14882.5;-183563.0
2;649200;PEARLS;9998;4;9996;1;9995;28;10004;1;10005;28;;;10001.0;8908.0
2;649200;BANANAS;4807;3;4806;29;;;4813;29;;;;;4810.0;2930.546875
2;649200;COCONUTS;7919;168;;;;;7922;168;;;;;7920.5;-68455.0
2;649300;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;8908.0
2;649300;BANANAS;4806;28;;;;;4812;1;4813;27;;;4809.0;2935.3828125
2;649300;COCONUTS;7920;203;;;;;7923;203;;;;;7921.5;-68732.5
2;649300;PINA_COLADAS;14886;20;14885;73;;;14888;20;14889;73;;;14887.0;-184557.75
2;649400;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;8908.0
2;649400;COCONUTS;7920;184;;;;;7923;184;;;;;7921.5;-68675.5
2;649400;BANANAS;4806;30;;;;;4812;31;;;;;4809.0;2937.765625
2;649400;PINA_COLADAS;14885;103;;;;;14888;103;;;;;14886.5;-184428.0
2;649500;BANANAS;4805;24;;;;;4810;3;4812;24;;;4807.5;2947.9609375
2;649500;PEARLS;9996;1;9995;23;;;10002;3;10004;1;10005;23;9999.0;8908.0
2;649500;COCONUTS;7921;43;7920;161;;;7923;161;;;;;7922.0;-68824.25
2;649500;PINA_COLADAS;14888;103;;;;;14891;103;;;;;14889.5;-185166.75
2;649600;PINA_COLADAS;14891;88;;;;;14894;88;;;;;14892.5;-186169.5
2;649600;PEARLS;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;8908.0
2;649600;COCONUTS;7920;211;;;;;7923;211;;;;;7921.5;-68675.25
2;649600;BANANAS;4805;24;;;;;4812;24;;;;;4808.5;2948.890625
2;649700;BANANAS;4806;2;4805;30;;;4810;8;4812;32;;;4808.0;2943.609375
2;649700;PEARLS;9996;2;9995;30;;;10002;8;10004;2;10005;30;9999.0;8910.0
2;649700;COCONUTS;7919;168;;;;;7922;168;;;;;7920.5;-68447.75
2;649700;PINA_COLADAS;14890;98;;;;;14893;98;;;;;14891.5;-185785.5
2;649800;PEARLS;10000;2;9998;10;9995;29;10005;29;;;;;10002.5;8910.0
2;649800;COCONUTS;7918;165;;;;;7920;53;7921;112;;;7919.0;-67854.0
2;649800;BANANAS;4806;10;4805;29;;;4812;29;;;;;4809.0;2950.5859375
2;649800;PINA_COLADAS;14887;78;;;;;14890;78;;;;;14888.5;-184837.0
2;649900;BANANAS;4805;21;;;;;4811;22;;;;;4808.0;2957.5625
2;649900;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;8910.0
2;649900;COCONUTS;7917;172;;;;;7920;172;;;;;7918.5;-67645.75
2;649900;PINA_COLADAS;14885;29;14884;74;;;14888;103;;;;;14886.5;-184209.0
2;650000;PINA_COLADAS;14888;33;14887;51;;;14890;33;14891;51;;;14889.0;-185084.5
2;650000;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;8910.0
2;650000;COCONUTS;7917;203;;;;;7920;203;;;;;7918.5;-67623.0
2;650000;BANANAS;4805;31;;;;;4810;8;4812;31;;;4807.5;2950.09375
2;650100;BANANAS;4805;32;;;;;4811;32;;;;;4808.0;2960.0625
2;650100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;8910.0
2;650100;COCONUTS;7918;156;;;;;7920;40;7921;116;;;7919.0;-67894.75
2;650100;PINA_COLADAS;14889;88;;;;;14892;88;;;;;14890.5;-185433.0
2;650200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;8910.0
2;650200;COCONUTS;7919;166;;;;;7921;50;7922;116;;;7920.0;-68258.25
2;650200;BANANAS;4805;1;4804;25;;;4811;26;;;;;4808.0;2961.234375
2;650200;PINA_COLADAS;14892;33;14891;112;;;14894;112;;;;;14893.0;-186049.5
2;650300;BANANAS;4810;1;4808;3;4805;23;4811;23;;;;;4810.5;2957.203125
2;650300;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;8910.0
2;650300;COCONUTS;7919;203;;;;;7921;67;7922;136;;;7920.0;-68239.0
2;650300;PINA_COLADAS;14892;96;;;;;14895;28;14896;68;;;14893.5;-186510.5
2;650400;PINA_COLADAS;14890;97;;;;;14893;97;;;;;14891.5;-185853.5
2;650400;PEARLS;9998;3;9996;2;9995;28;10004;2;10005;28;;;10001.0;8910.0
2;650400;COCONUTS;7918;211;;;;;7921;211;;;;;7919.5;-68101.5
2;650400;BANANAS;4806;3;4805;30;;;4811;30;;;;;4808.5;2958.21875
2;650500;BANANAS;4805;2;4804;24;;;4809;7;4811;26;;;4807.0;2962.703125
2;650500;PEARLS;9996;2;9995;24;;;10002;7;10004;2;10005;24;9999.0;8910.0
2;650500;COCONUTS;7917;203;;;;;7920;203;;;;;7918.5;-67655.25
2;650500;PINA_COLADAS;14888;80;;;;;14891;80;;;;;14889.5;-185256.0
2;650600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;8910.0
2;650600;COCONUTS;7917;192;;;;;7920;192;;;;;7918.5;-67751.75
2;650600;BANANAS;4804;25;;;;;4811;25;;;;;4807.5;2965.25
2;650600;PINA_COLADAS;14888;109;;;;;14891;34;14892;75;;;14889.5;-185322.5
2;650700;BANANAS;4805;29;;;;;4812;29;;;;;4808.5;2949.2578125
2;650700;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;8910.0
2;650700;COCONUTS;7917;195;;;;;7920;195;;;;;7918.5;-67625.25
2;650700;PINA_COLADAS;14887;25;14886;65;;;14889;25;14890;65;;;14888.0;-184790.0
2;650800;PINA_COLADAS;14886;100;;;;;14889;100;;;;;14887.5;-184626.5
2;650800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;8910.0
2;650800;COCONUTS;7917;212;;;;;7920;212;;;;;7918.5;-67744.5
2;650800;BANANAS;4805;28;;;;;4811;2;4812;26;;;4808.0;2954.109375
2;650900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;8910.0
2;650900;BANANAS;4805;22;;;;;4812;22;;;;;4808.5;2950.28125
2;650900;COCONUTS;7915;199;;;;;7918;199;;;;;7916.5;-67038.0
2;650900;PINA_COLADAS;14882;37;14881;93;;;14884;93;;;;;14883.0;-183065.0
2;651000;COCONUTS;7916;201;;;;;7919;201;;;;;7917.5;-67269.5
2;651000;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;8910.0
2;651000;BANANAS;4810;1;4805;32;;;4811;2;4812;30;;;4810.5;2954.0859375
2;651000;PINA_COLADAS;14883;34;14882;59;;;14885;34;14886;59;;;14884.0;-183540.75
2;651100;PEARLS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;8910.0
2;651100;BANANAS;4808;3;4805;30;;;4811;30;;;;;4809.5;2955.78125
2;651100;COCONUTS;7917;63;7916;142;;;7919;205;;;;;7918.0;-67500.5
2;651100;PINA_COLADAS;14884;27;14883;50;;;14886;27;14887;50;;;14885.0;-183758.25
2;651200;PINA_COLADAS;14884;86;;;;;14887;86;;;;;14885.5;-183930.0
2;651200;COCONUTS;7917;156;;;;;7919;41;7920;115;;;7918.0;-67564.5
2;651200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;8910.0
2;651200;BANANAS;4805;2;4804;28;;;4811;30;;;;;4808.0;2962.671875
2;651300;PEARLS;9996;1;9995;28;;;9998;5;10004;1;10005;28;9997.0;8910.0
2;651300;BANANAS;4805;29;;;;;4811;1;4812;28;;;4808.0;2954.4453125
2;651300;COCONUTS;7916;198;;;;;7918;76;7919;122;;;7917.0;-67223.0
2;651300;PINA_COLADAS;14884;32;14883;59;;;14886;32;14887;59;;;14885.0;-183893.375
2;651400;COCONUTS;7916;188;;;;;7919;188;;;;;7917.5;-67461.75
2;651400;PEARLS;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;8920.0
2;651400;BANANAS;4810;4;4805;22;;;4812;22;;;;;4811.0;2946.0
2;651400;PINA_COLADAS;14886;90;;;;;14889;90;;;;;14887.5;-184241.25
2;651500;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;8922.0
